0.8315352931914219	0	0.03722545398787014	0	-0.10381236247784813	0	0.05148343812694939	0	-0.029987772044856694	0	0.018142749225734507	0	-0.010395602533104214	0	0.004668734513425968	0
0	1.8841800350865583	0	-0.14314834731388404	0	-0.10602334579014282	0	0.05139414606011587	0	-0.03259090556399847	0	0.024161268322012982	0	-0.020013072993404896	0	0.01808193101836707
0.037225453987870416	0	2.6825374599181373	0	-0.29667353764774307	0	-0.12389246679395517	0	0.054857098097881626	0	-0.029041144438812453	0	0.015510055112915772	0	-0.006731500434681302	0
0	-0.1431483473138846	0	3.4568485024206694	0	-0.4716465976697519	0	-0.14163074750407512	0	0.06860401100731928	0	-0.04431704060194488	0	0.03408565710857617	0	-0.029815927415585235
-0.10381236247784835	0	-0.29667353764774296	0	4.186458395781159	0	-0.6577125959722172	0	-0.1448977479889846	0	0.06013133679438503	0	-0.028742675474113057	0	0.011859780567551262	0
0	-0.10602334579014315	0	-0.4716465976697515	0	4.887823886941078	0	-0.8348204113646633	0	-0.17072346941236338	0	0.08429959055666282	0	-0.05698810150193983	0	0.04720991871499456
0.05148343812694929	0	-0.12389246679395485	0	-0.6577125959722165	0	5.586521492924405	0	-1.0407873301996227	0	-0.1611530153760831	0	0.06157176301957474	0	-0.023231776209273743	0
0	0.05139414606011557	0	-0.14163074750407492	0	-0.834820411364663	0	6.246766551722757	0	-1.2146973792938736	0	-0.19944588982963996	0	0.10381420603195594	0	-0.07771572980100197
-0.029987772044856875	0	0.05485709809788213	0	-0.14489774798898566	0	-1.040787330199622	0	6.931952821265952	0	-1.441199149722506	0	-0.16952777558243648	0	0.052647976910956136	0
0	-0.03259090556399747	0	0.06860401100731868	0	-0.17072346941236366	0	-1.2146973792938742	0	7.558023201576532	0	-1.6010200347671104	0	-0.2359604373483387	0	0.14123933865874708
0.018142749225734483	0	-0.02904114443881269	0	0.06013133679438495	0	-0.16115301537608337	0	-1.4411991497225067	0	8.246100785521435	0	-1.8620376988288108	0	-0.15615625531210153	0
0	0.024161268322013988	0	-0.0443170406019466	0	0.08429959055666325	0	-0.19944588982963984	0	-1.6010200347671106	0	8.827778545824998	0	-1.9754369579265723	0	-0.3170176453679373
-0.010395602533104715	0	0.015510055112915488	0	-0.02874267547411317	0	0.06157176301957534	0	-0.1695277755824361	0	-1.862037698828811	0	9.554443939645623	0	-2.338644052402247	0
0	-0.020013072993404234	0	0.034085657108575335	0	-0.05698810150193955	0	0.10381420603195583	0	-0.23596043734833827	0	-1.975436957926572	0	10.025456749772985	0	-2.207525984855234
0.004668734513425229	0	-0.006731500434681619	0	0.011859780567551827	0	-0.023231776209274878	0	0.05264797691095602	0	-0.15615625531210153	0	-2.3386440524022474	0	10.99402406700382	0
0	0.018081931018366568	0	-0.029815927415585166	0	0.047209918714995115	0	-0.0777157298010024	0	0.1412393386587473	0	-0.31701764536793714	0	-2.2075259848552338	0	6.126696781906503
